what articles exist which deal with tss time sharing system an operating system for ibm computers
Found 100 hits.
33. CACM-2900.html 11.255276
34. CACM-1462.html 11.042274
35. CACM-3127.html 10.989992
36. CACM-2632.html 10.90608
37. CACM-3038.html 10.870508
38. CACM-3133.html 10.865822
39. CACM-2358.html 10.846578
40. CACM-2454.html 10.811434
41. CACM-2111.html 10.753507
42. CACM-1461.html 10.65299
43. CACM-1846.html 10.515635
44. CACM-1723.html 10.4864025
45. CACM-2581.html 10.391045
46. CACM-1728.html 10.290163
47. CACM-3111.html 10.231699
48. CACM-2988.html 10.179975
49. CACM-0828.html 9.934565
50. CACM-2840.html 9.903322
51. CACM-2867.html 9.872301
52. CACM-2317.html 9.8436
53. CACM-2622.html 9.836399
54. CACM-3182.html 9.832088
55. CACM-3040.html 9.793584
56. CACM-2515.html 9.772687
57. CACM-2890.html 9.726628
58. CACM-1247.html 9.685921
59. CACM-2151.html 9.534896
60. CACM-2046.html 9.363117
61. CACM-2482.html 9.333505
62. CACM-2138.html 9.2866
63. CACM-3025.html 9.201332
64. CACM-2080.html 9.16674
65. CACM-1226.html 9.150364
66. CACM-3032.html 9.1489315
67. CACM-2712.html 9.085381
68. CACM-2948.html 8.984436
69. CACM-1324.html 8.861508
70. CACM-2406.html 8.83259
71. CACM-0441.html 8.786264
72. CACM-3181.html 8.768539
73. CACM-1978.html 8.683751
74. CACM-1951.html 8.61655
75. CACM-2198.html 8.616121
76. CACM-2597.html 8.59813
77. CACM-2320.html 8.5553055
78. CACM-1680.html 8.540694
79. CACM-0322.html 8.535752
80. CACM-2541.html 8.499104
81. CACM-1611.html 8.497189
82. CACM-2069.html 8.457771
83. CACM-2522.html 8.386328
84. CACM-1844.html 8.324902
85. CACM-2319.html 8.302464
86. CACM-1751.html 8.279188
87. CACM-2137.html 8.277208
88. CACM-2188.html 8.262889
89. CACM-2379.html 8.170653
90. CACM-1032.html 8.11409
91. CACM-0046.html 8.093283
92. CACM-1811.html 8.050936
93. CACM-2892.html 8.040473
94. CACM-3059.html 8.013527
95. CACM-3070.html 8.013527
96. CACM-2624.html 8.003717
97. CACM-3177.html 7.947815
98. CACM-2740.html 7.9111204
99. CACM-3023.html 7.8926067
100. CACM-2629.html 7.7047324
parallel languages languages for parallel computation
Found 100 hits.
1. CACM-2785.html 18.980932
2. CACM-2700.html 14.932948
3. CACM-3073.html 14.253095
4. CACM-2266.html 13.918647
5. CACM-1795.html 13.754139
6. CACM-2895.html 13.69022
7. CACM-3075.html 13.476021
8. CACM-3059.html 13.265798
9. CACM-2714.html 12.837377
10. CACM-1262.html 12.37861
11. CACM-2514.html 12.317442
12. CACM-2685.html 12.296311
13. CACM-2851.html 12.231022
14. CACM-1747.html 12.141805
15. CACM-1828.html 12.091556
16. CACM-2973.html 12.091556
17. CACM-2896.html 11.742484
18. CACM-1601.html 11.685097
19. CACM-1158.html 11.531139
20. CACM-1536.html 11.476933
21. CACM-1811.html 11.131768
22. CACM-0950.html 11.077254
23. CACM-2316.html 10.875222
24. CACM-3156.html 10.772125
25. CACM-2603.html 10.523011
26. CACM-0141.html 10.499805
27. CACM-0392.html 10.499805
28. CACM-2342.html 10.438112
29. CACM-1302.html 10.292545
30. CACM-1468.html 10.078109
31. CACM-2401.html 10.078109
32. CACM-2865.html 10.078109
33. CACM-2557.html 10.033404
34. CACM-1367.html 9.901642
35. CACM-2175.html 9.824913
36. CACM-2195.html 9.824913
37. CACM-1366.html 9.768413
38. CACM-0249.html 9.719642
39. CACM-1098.html 9.606774
40. CACM-1703.html 9.593436
41. CACM-2705.html 9.593436
42. CACM-2182.html 9.539343
43. CACM-1846.html 9.354862
44. CACM-2080.html 9.316331
45. CACM-2952.html 9.202621
46. CACM-1459.html 9.1041975
47. CACM-1569.html 8.888862
48. CACM-2295.html 8.7098055
49. CACM-1678.html 8.706097
50. CACM-2570.html 8.694918
51. CACM-2317.html 8.665253
52. CACM-1852.html 8.581021
53. CACM-1216.html 8.556334
54. CACM-2645.html 8.516982
55. CACM-3148.html 8.45949
56. CACM-1306.html 8.388706
57. CACM-2406.html 8.36154
58. CACM-3150.html 8.36154
59. CACM-2326.html 8.327126
60. CACM-1466.html 8.268249
61. CACM-2842.html 8.218332
62. CACM-2470.html 8.173838
63. CACM-2433.html 8.151217
64. CACM-1485.html 8.114707
65. CACM-2305.html 8.114707
66. CACM-1102.html 8.100058
67. CACM-1138.html 8.100058
68. CACM-1496.html 8.049553
69. CACM-2289.html 8.04603
70. CACM-0463.html 8.018503
71. CACM-0651.html 8.018503
72. CACM-1142.html 8.018503
73. CACM-3077.html 7.9808836
74. CACM-1467.html 7.969007
75. CACM-1923.html 7.969007
76. CACM-0628.html 7.9385743
77. CACM-0762.html 7.9385743
78. CACM-2814.html 7.9385743
79. CACM-2838.html 7.9040933
80. CACM-1008.html 7.822094
81. CACM-3044.html 7.822094
82. CACM-0920.html 7.708071
83. CACM-2710.html 7.6964617
84. CACM-3105.html 7.6964617
85. CACM-2740.html 7.6715136
86. CACM-1200.html 7.594244
87. CACM-1380.html 7.594244
88. CACM-2782.html 7.561697
89. CACM-1835.html 7.517664
90. CACM-2265.html 7.5168524
91. CACM-2254.html 7.5031004
92. CACM-2727.html 7.379294
93. CACM-1988.html 7.378367
94. CACM-1309.html 7.3435316
95. CACM-2941.html 7.2441382
96. CACM-1471.html 7.176175
97. CACM-2661.html 7.1541324
98. CACM-1457.html 7.114706
99. CACM-2956.html 6.989818
100. CACM-1554.html 6.983939
setl very high level languages
Found 100 hits.
1. CACM-2699.html 21.431297
2. CACM-2906.html 15.699028
3. CACM-2717.html 14.082127
4. CACM-1923.html 13.618111
5. CACM-2782.html 12.922064
6. CACM-3148.html 11.629459
7. CACM-2647.html 11.600343
8. CACM-2923.html 10.846226
9. CACM-3150.html 10.395988
10. CACM-1835.html 10.206419
11. CACM-3171.html 10.057292
12. CACM-2527.html 9.809741
13. CACM-0724.html 9.754884
14. CACM-2267.html 9.630293
15. CACM-1872.html 9.489843
16. CACM-2316.html 9.467493
17. CACM-1043.html 9.444597
18. CACM-2716.html 9.399147
19. CACM-2956.html 9.318487
20. CACM-3077.html 8.752579
21. CACM-2198.html 8.727591
22. CACM-1903.html 8.286773
23. CACM-2091.html 8.164361
24. CACM-2246.html 7.9652996
25. CACM-3080.html 7.915008
26. CACM-2317.html 7.900091
27. CACM-1627.html 7.8322687
28. CACM-0281.html 7.8238997
29. CACM-2815.html 7.728939
30. CACM-2320.html 7.6751275
31. CACM-2705.html 7.470696
32. CACM-1860.html 7.114643
33. CACM-2081.html 7.0399013
34. CACM-0205.html 6.829177
35. CACM-2003.html 6.8180103
36. CACM-1861.html 6.7809625
37. CACM-3185.html 6.725169
38. CACM-1358.html 6.62506
39. CACM-0265.html 6.5900965
40. CACM-2787.html 6.443736
41. CACM-2398.html 6.381639
42. CACM-2873.html 6.298724
43. CACM-0321.html 6.1356716
44. CACM-2954.html 5.9679756
45. CACM-2034.html 5.7956843
46. CACM-3026.html 5.733839
47. CACM-2208.html 5.7046895
48. CACM-2938.html 5.6860027
49. CACM-1179.html 5.5295057
50. CACM-0731.html 5.5009646
51. CACM-1552.html 5.429473
52. CACM-2898.html 5.429473
53. CACM-3027.html 5.429473
54. CACM-3127.html 5.429473
55. CACM-2603.html 5.2615056
56. CACM-3057.html 5.209679
57. CACM-2826.html 5.1950903
58. CACM-3103.html 5.137939
59. CACM-1642.html 5.1074867
60. CACM-1641.html 5.013215
61. CACM-1472.html 5.008656
62. CACM-0074.html 4.989336
63. CACM-0081.html 4.989336
64. CACM-1710.html 4.9805427
65. CACM-2842.html 4.9805427
66. CACM-2593.html 4.9801064
67. CACM-1769.html 4.9657655
68. CACM-1046.html 4.9412794
69. CACM-0198.html 4.939602
70. CACM-1366.html 4.8842063
71. CACM-3101.html 4.88051
72. CACM-0048.html 4.8703165
73. CACM-1145.html 4.8703165
74. CACM-0249.html 4.859821
75. CACM-0232.html 4.84305
76. CACM-2922.html 4.831209
77. CACM-1223.html 4.822691
78. CACM-1098.html 4.803387
79. CACM-1703.html 4.796718
80. CACM-1676.html 4.7822084
81. CACM-2651.html 4.7655396
82. CACM-2542.html 4.5994377
83. CACM-0795.html 4.566183
84. CACM-1459.html 4.5520988
85. CACM-1713.html 4.5075045
86. CACM-2867.html 4.49515
87. CACM-2301.html 4.4017415
88. CACM-2295.html 4.3549027
89. CACM-1678.html 4.3530483
90. CACM-2560.html 4.328566
91. CACM-3123.html 4.3132567
92. CACM-1425.html 4.298689
93. CACM-1788.html 4.298689
94. CACM-1852.html 4.2905107
95. CACM-2645.html 4.258491
96. CACM-1073.html 4.2052536
97. CACM-3041.html 4.2023506
98. CACM-1306.html 4.194353
99. CACM-2406.html 4.18077
100. CACM-1466.html 4.1341243
portable operating systems
Found 100 hits.
1. CACM-3127.html 15.041735
2. CACM-2246.html 9.467654
3. CACM-3068.html 8.848675
4. CACM-1930.html 8.108777
5. CACM-1462.html 7.8041296
6. CACM-1461.html 7.6526847
7. CACM-2111.html 7.3093452
8. CACM-1728.html 7.2560043
9. CACM-2867.html 7.091869
10. CACM-1247.html 6.95798
11. CACM-1750.html 6.944501
12. CACM-2317.html 6.9317303
13. CACM-2840.html 6.9181767
14. CACM-2319.html 6.807585
15. CACM-2372.html 6.760441
16. CACM-2597.html 6.71325
17. CACM-2482.html 6.7048187
18. CACM-1680.html 6.5872273
19. CACM-2080.html 6.585022
20. CACM-2379.html 6.540889
21. CACM-2740.html 6.530507
22. CACM-2424.html 6.4911966
23. CACM-3025.html 6.4085116
24. CACM-3196.html 6.3963585
25. CACM-1747.html 6.3527813
26. CACM-2541.html 6.3087406
27. CACM-2621.html 6.1602435
28. CACM-2320.html 6.1457915
29. CACM-2151.html 6.0907345
30. CACM-2069.html 6.0757265
31. CACM-2629.html 6.0749674
32. CACM-1226.html 6.0365624
33. CACM-1751.html 5.947439
34. CACM-2138.html 5.906885
35. CACM-2378.html 5.890056
36. CACM-2632.html 5.890056
37. CACM-1324.html 5.6943398
38. CACM-3141.html 5.600155
39. CACM-0322.html 5.5911627
40. CACM-2777.html 5.5719514
41. CACM-3174.html 5.528857
42. CACM-1951.html 5.517313
43. CACM-2358.html 5.447926
44. CACM-1923.html 5.3678074
45. CACM-1236.html 5.366042
46. CACM-2950.html 5.366042
47. CACM-2522.html 5.3521695
48. CACM-2624.html 5.2108965
49. CACM-1752.html 5.1751013
50. CACM-2036.html 5.1392193
51. CACM-2184.html 4.997524
52. CACM-3028.html 4.9366846
53. CACM-1892.html 4.8818283
54. CACM-3026.html 4.8818283
55. CACM-2297.html 4.831929
56. CACM-3137.html 4.807641
57. CACM-1591.html 4.6337605
58. CACM-2625.html 4.59385
59. CACM-2374.html 4.5692263
60. CACM-2868.html 4.5659842
61. CACM-1472.html 4.529324
62. CACM-2920.html 4.445203
63. CACM-2796.html 4.4227915
64. CACM-1069.html 4.379566
65. CACM-1755.html 4.379566
66. CACM-2972.html 4.3533406
67. CACM-3050.html 4.3533406
68. CACM-2357.html 4.330646
69. CACM-2622.html 4.2677135
70. CACM-2095.html 4.156935
71. CACM-3006.html 4.156935
72. CACM-1877.html 3.9774861
73. CACM-3105.html 3.9774861
74. CACM-1464.html 3.933032
75. CACM-2219.html 3.9259465
76. CACM-1050.html 3.9198515
77. CACM-1534.html 3.865184
78. CACM-2283.html 3.865184
79. CACM-2536.html 3.865184
80. CACM-1647.html 3.8128896
81. CACM-1854.html 3.8128896
82. CACM-2535.html 3.8128896
83. CACM-2878.html 3.8128896
84. CACM-2345.html 3.7523844
85. CACM-1519.html 3.7362773
86. CACM-2311.html 3.6904638
87. CACM-2407.html 3.6904638
88. CACM-0696.html 3.661374
89. CACM-1810.html 3.661374
90. CACM-2582.html 3.661374
91. CACM-2479.html 3.660457
92. CACM-2342.html 3.65061
93. CACM-3150.html 3.5574625
94. CACM-1959.html 3.5380023
95. CACM-1517.html 3.5214405
96. CACM-2542.html 3.5214405
97. CACM-1698.html 3.5026453
98. CACM-1912.html 3.4715376
99. CACM-3014.html 3.3964539
100. CACM-2849.html 3.391809
code optimization for space efficiency
Found 100 hits.
1. CACM-1947.html 13.299204
2. CACM-2897.html 10.570454
3. CACM-1795.html 10.350948
4. CACM-2559.html 10.170526
5. CACM-2748.html 10.050808
6. CACM-2495.html 10.049307
7. CACM-2491.html 10.031785
8. CACM-3080.html 9.877416
9. CACM-1886.html 9.203514
10. CACM-2680.html 9.136135
11. CACM-2537.html 8.872099
12. CACM-1901.html 8.76341
13. CACM-3054.html 8.739351
14. CACM-2944.html 8.545406
15. CACM-2904.html 8.296566
16. CACM-2253.html 8.034207
17. CACM-2929.html 7.6233106
18. CACM-1564.html 7.453644
19. CACM-1195.html 7.383218
20. CACM-3171.html 6.993446
21. CACM-2033.html 6.8409004
22. CACM-2464.html 6.718445
23. CACM-1223.html 6.625144
24. CACM-1807.html 6.544503
25. CACM-1651.html 6.4951515
26. CACM-3083.html 6.444262
27. CACM-1362.html 6.2607913
28. CACM-2835.html 6.1849227
29. CACM-2374.html 6.182685
30. CACM-2423.html 6.1698275
31. CACM-2716.html 6.1614323
32. CACM-0048.html 6.129728
33. CACM-2858.html 6.023079
34. CACM-3005.html 5.9245367
35. CACM-1231.html 5.895061
36. CACM-2524.html 5.890567
37. CACM-1655.html 5.8630342
38. CACM-2701.html 5.7740126
39. CACM-2711.html 5.75625
40. CACM-3053.html 5.6154723
41. CACM-1652.html 5.609382
42. CACM-1234.html 5.5720425
43. CACM-2645.html 5.5561075
44. CACM-2078.html 5.540637
45. CACM-2745.html 5.504649
46. CACM-2834.html 5.4958754
47. CACM-1756.html 5.481054
48. CACM-2616.html 5.383427
49. CACM-3129.html 5.354388
50. CACM-1542.html 5.3369823
51. CACM-2892.html 5.2936807
52. CACM-2344.html 5.277268
53. CACM-2107.html 5.275331
54. CACM-2611.html 5.2036724
55. CACM-2533.html 5.180384
56. CACM-0164.html 5.1787796
57. CACM-0267.html 5.1787796
58. CACM-2856.html 5.159275
59. CACM-1992.html 5.1519012
60. CACM-2433.html 5.150712
61. CACM-3066.html 5.1344857
62. CACM-0117.html 5.1276665
63. CACM-2389.html 5.07586
64. CACM-2836.html 5.072657
65. CACM-1369.html 5.0333886
66. CACM-1708.html 4.9985647
67. CACM-2863.html 4.9360433
68. CACM-1465.html 4.904196
69. CACM-1235.html 4.8952713
70. CACM-2508.html 4.886524
71. CACM-1676.html 4.8455124
72. CACM-1066.html 4.817691
73. CACM-0195.html 4.8139944
74. CACM-0797.html 4.8139944
75. CACM-0149.html 4.796301
76. CACM-1969.html 4.796301
77. CACM-2964.html 4.779154
78. CACM-0031.html 4.765032
79. CACM-0230.html 4.717056
80. CACM-1289.html 4.717056
81. CACM-1757.html 4.687938
82. CACM-1064.html 4.670036
83. CACM-2569.html 4.6605196
84. CACM-1641.html 4.628339
85. CACM-0066.html 4.623944
86. CACM-1187.html 4.623944
87. CACM-1670.html 4.595962
88. CACM-1232.html 4.578753
89. CACM-1414.html 4.578753
90. CACM-2133.html 4.571942
91. CACM-1275.html 4.534437
92. CACM-1973.html 4.5075245
93. CACM-3173.html 4.5075245
94. CACM-2359.html 4.3916736
95. CACM-2794.html 4.3916736
96. CACM-0333.html 4.3654313
97. CACM-1065.html 4.3654313
98. CACM-1786.html 4.3404818
99. CACM-2950.html 4.3317404
100. CACM-3154.html 4.3317404
find all discussions of optimal implementations of sort algorithms for database management applications
Found 100 hits.
1. CACM-2679.html 13.209866
2. CACM-3131.html 11.830325
3. CACM-3164.html 11.691479
4. CACM-2674.html 10.9792795
5. CACM-3087.html 10.941345
6. CACM-2819.html 10.820019
7. CACM-2716.html 10.620373
8. CACM-3112.html 10.535532
9. CACM-2964.html 10.502617
10. CACM-3058.html 10.392604
11. CACM-3132.html 10.049382
12. CACM-2289.html 9.856797
13. CACM-1752.html 9.790953
14. CACM-3075.html 9.781639
15. CACM-2890.html 9.744964
16. CACM-1961.html 9.690066
17. CACM-3037.html 9.6368475
18. CACM-3057.html 9.4147625
19. CACM-1886.html 9.349886
20. CACM-2816.html 9.315989
21. CACM-3067.html 9.164116
22. CACM-3085.html 9.070219
23. CACM-2900.html 8.9812765
24. CACM-2181.html 8.828721
25. CACM-2263.html 8.804197
26. CACM-1724.html 8.771815
27. CACM-2863.html 8.667728
28. CACM-3011.html 8.5802145
29. CACM-2902.html 8.446402
30. CACM-2174.html 8.428705
31. CACM-2997.html 8.166886
32. CACM-2976.html 8.143322
33. CACM-3033.html 8.099349
34. CACM-2876.html 8.033566
35. CACM-2959.html 8.004685
36. CACM-2142.html 7.833189
37. CACM-2856.html 7.759597
38. CACM-2017.html 7.7148933
39. CACM-2834.html 7.684079
40. CACM-3156.html 7.682188
41. CACM-2146.html 7.6670265
42. CACM-2348.html 7.618295
43. CACM-1873.html 7.606901
44. CACM-2882.html 7.4689827
45. CACM-3017.html 7.423278
46. CACM-2324.html 7.381733
47. CACM-2817.html 7.364834
48. CACM-1462.html 7.3309093
49. CACM-2691.html 7.2502604
50. CACM-2272.html 7.2261004
51. CACM-1412.html 7.0749655
52. CACM-3006.html 7.0721335
53. CACM-3177.html 7.045683
54. CACM-0717.html 7.0314083
55. CACM-3032.html 7.028475
56. CACM-2337.html 7.0188446
57. CACM-0856.html 7.009321
58. CACM-2750.html 6.9934573
59. CACM-3151.html 6.907834
60. CACM-2957.html 6.8334846
61. CACM-2812.html 6.8292274
62. CACM-2308.html 6.8191056
63. CACM-3166.html 6.7476463
64. CACM-2627.html 6.7224836
65. CACM-0677.html 6.711505
66. CACM-2106.html 6.7046514
67. CACM-2973.html 6.6072073
68. CACM-0655.html 6.5722475
69. CACM-2924.html 6.561167
70. CACM-3163.html 6.5429783
71. CACM-1098.html 6.536336
72. CACM-0860.html 6.5180354
73. CACM-1197.html 6.5018797
74. CACM-0630.html 6.476075
75. CACM-2450.html 6.460694
76. CACM-2833.html 6.451525
77. CACM-1566.html 6.430979
78. CACM-0132.html 6.4263425
79. CACM-0853.html 6.4263425
80. CACM-2563.html 6.4263425
81. CACM-1905.html 6.4078765
82. CACM-0662.html 6.36164
83. CACM-0701.html 6.36164
84. CACM-2397.html 6.36164
85. CACM-2481.html 6.3163414
86. CACM-0307.html 6.3027596
87. CACM-1999.html 6.3004956
88. CACM-0862.html 6.2982264
89. CACM-2598.html 6.2857046
90. CACM-1594.html 6.256716
91. CACM-2944.html 6.229634
92. CACM-1191.html 6.1771073
93. CACM-0841.html 6.175118
94. CACM-2406.html 6.1624165
95. CACM-2650.html 6.080641
96. CACM-1423.html 6.0639257
97. CACM-0507.html 6.0563664
98. CACM-3157.html 6.0423293
99. CACM-2715.html 6.0286965
100. CACM-3103.html 5.9942555
find all discussions of horizontal microcode optimization with special emphasis on optimization of loops and global optimization
Found 100 hits.
1. CACM-2464.html 20.155333
2. CACM-3125.html 19.629074
3. CACM-2835.html 18.554768
4. CACM-2944.html 18.329468
5. CACM-1947.html 18.173294
6. CACM-2877.html 18.12342
7. CACM-2195.html 17.907984
8. CACM-1807.html 17.797562
9. CACM-1231.html 17.685183
10. CACM-2344.html 17.401646
11. CACM-2929.html 17.397757
12. CACM-3054.html 16.798294
13. CACM-2701.html 16.692366
14. CACM-2616.html 16.15028
15. CACM-3080.html 15.690122
16. CACM-2897.html 15.680447
17. CACM-2611.html 15.611017
18. CACM-3069.html 15.520903
19. CACM-2836.html 15.21797
20. CACM-2904.html 15.21797
21. CACM-2716.html 15.024607
22. CACM-1795.html 14.602184
23. CACM-1676.html 14.536535
24. CACM-2964.html 14.337461
25. CACM-1886.html 13.824636
26. CACM-2133.html 13.715824
27. CACM-2388.html 13.531143
28. CACM-2680.html 13.187846
29. CACM-2495.html 13.0374975
30. CACM-2142.html 12.878959
31. CACM-2290.html 12.826056
32. CACM-2253.html 12.762215
33. CACM-2537.html 12.762215
34. CACM-2411.html 12.423102
35. CACM-1223.html 12.2866745
36. CACM-2923.html 11.948273
37. CACM-0693.html 11.864008
38. CACM-3018.html 11.635618
39. CACM-2812.html 10.691789
40. CACM-2134.html 10.592752
41. CACM-2953.html 10.316397
42. CACM-2188.html 10.12976
43. CACM-2969.html 10.054094
44. CACM-1564.html 9.804798
45. CACM-1658.html 9.804798
46. CACM-1961.html 9.690066
47. CACM-0104.html 9.567568
48. CACM-1195.html 9.567568
49. CACM-2579.html 9.567568
50. CACM-2858.html 9.567568
51. CACM-2000.html 9.341545
52. CACM-2715.html 9.341545
53. CACM-1410.html 8.920092
54. CACM-2015.html 8.920092
55. CACM-2321.html 8.920092
56. CACM-2570.html 8.920092
57. CACM-2903.html 8.920092
58. CACM-3020.html 8.920092
59. CACM-3053.html 8.920092
60. CACM-1719.html 8.535024
61. CACM-1951.html 8.535024
62. CACM-2174.html 8.428705
63. CACM-2433.html 8.181827
64. CACM-2699.html 8.181827
65. CACM-1974.html 7.8566995
66. CACM-2423.html 7.8566995
67. CACM-2940.html 7.6641426
68. CACM-1808.html 7.5815854
69. CACM-2451.html 7.556425
70. CACM-2851.html 7.506544
71. CACM-3037.html 7.337904
72. CACM-2883.html 7.278258
73. CACM-2685.html 7.247001
74. CACM-0820.html 7.0713463
75. CACM-3002.html 7.0198436
76. CACM-1737.html 6.9329743
77. CACM-2827.html 6.6877646
78. CACM-2880.html 6.641091
79. CACM-3132.html 6.640983
80. CACM-2943.html 6.6395445
81. CACM-1197.html 6.5018797
82. CACM-1548.html 6.498076
83. CACM-3118.html 6.4413104
84. CACM-0307.html 6.3027596
85. CACM-1626.html 6.2266126
86. CACM-1710.html 6.21338
87. CACM-1191.html 6.1771073
88. CACM-2477.html 6.0816584
89. CACM-0507.html 6.0563664
90. CACM-3157.html 6.0423293
91. CACM-2314.html 5.9615235
92. CACM-2722.html 5.9615235
93. CACM-0776.html 5.940256
94. CACM-2574.html 5.9261436
95. CACM-0089.html 5.828513
96. CACM-1809.html 5.741203
97. CACM-2227.html 5.741203
98. CACM-1878.html 5.7020135
99. CACM-3166.html 5.7020135
100. CACM-1750.html 5.699134
find all descriptions of file handling in operating systems based on multiple processes and message passing
Found 100 hits.
1. CACM-3141.html 17.61703
2. CACM-2080.html 15.496688
3. CACM-2378.html 15.283864
4. CACM-1135.html 14.681248
5. CACM-0243.html 14.323744
6. CACM-2740.html 13.902
7. CACM-2629.html 13.787765
8. CACM-1750.html 13.10957
9. CACM-2184.html 13.064771
